pos_x,pos_y,disp_x,disp_y,disp_xy_indi
0.0,282.0,-17.162364959716797,-4.6468505859375,17.78032596378769
0.0,288.0,-17.415771484375,-5.639495849609375,18.30609215080408
0.0,294.0,-11.022855758666992,-3.38702392578125,11.531490803456103
0.0,300.0,-6.97807502746582,-1.8892822265625,7.229309678008479
0.0,306.0,-6.593347549438477,-2.6397705078125,7.102156027686454
0.0,312.0,-3.942859649658203,2.197662353515625,4.513963007930243
0.0,318.0,-6.165736198425293,-3.3890380859375,7.03575738755302
0.0,324.0,-5.412016868591309,-2.4613037109375,5.945413572106787
0.0,330.0,-5.600780487060547,-4.301361083984375,7.061901248180508
0.0,336.0,-4.1877546310424805,2.404998779296875,4.829214012470063
0.0,342.0,-5.105130195617676,2.92889404296875,5.885641394881716
0.0,348.0,-4.495891571044922,1.210296630859375,4.655948770472279
0.0,354.0,-4.415658950805664,-1.430694580078125,4.641651748170591
0.0,360.0,-3.935365676879883,5.6102294921875,6.852866405072747
0.0,366.0,-5.647130012512207,8.433746337890625,10.149785942082703
0.0,372.0,-3.9791011810302734,-0.041015625,3.979312565050735
0.0,378.0,-1.9355812072753906,-4.968017578125,5.331760803572929
0.0,384.0,-0.7499451637268066,-6.093109130859375,6.139087605594101
0.0,390.0,-6.008078575134277,1.560943603515625,6.207540019874529
0.0,396.0,-3.441587448120117,-7.814697265625,8.538970518535873
0.0,402.0,-3.140627861022949,-9.5980224609375,10.098790943578065
0.0,408.0,-2.2949719429016113,-8.92559814453125,9.215920922857643
0.0,414.0,-0.9227566719055176,-11.76318359375,11.799320664166023
0.0,420.0,-1.3001937866210938,-7.1036376953125,7.221646099680653
0.0,426.0,0.8927230834960938,-10.515838623046875,10.553663650589362
0.0,432.0,0.8809027671813965,-11.06298828125,11.098004297904316
0.0,438.0,0.4172539710998535,-11.5755615234375,11.583079273633816
0.0,444.0,1.2129805088043213,-10.309600830078125,10.380712450997125
0.0,450.0,2.2367451190948486,-9.096832275390625,9.36778448590611
0.0,456.0,1.5443549156188965,-9.933624267578125,10.052955943144946
0.0,462.0,0.7075047492980957,-10.320831298828125,10.34505300465636
0.0,468.0,0.08654308319091797,-9.81219482421875,9.81257646969813
0.0,474.0,-0.07646703720092773,-9.74853515625,9.748835053503598
0.0,480.0,-0.15555095672607422,-9.4483642578125,9.449644609637293
0.0,486.0,-0.19652891159057617,-9.279022216796875,9.281103216369322
0.0,492.0,-0.22930526733398438,-9.048431396484375,9.051336456154488
0.0,498.0,-0.26142263412475586,-8.785736083984375,8.789624584193447
